timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595152742948,6,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-13,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152742955,7,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-13,text,true,,799,380,1,1,http://ocsp.digicert.com/,7,0,0
1595152744084,7,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,7,0,3
1595152744092,4,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152744097,5,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152744103,4,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152744108,4,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152744113,8,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,8,0,0
1595152744124,339,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,339,0,178
1595152744465,88,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,88,0,42
1595152744554,5,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,5,0,0
1595152744560,7,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,7,0,0
1595152744568,4,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152744573,5,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,5,0,0
1595152744579,7,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,7,0,0
1595152744586,5,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152744591,3,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,3,0,0
1595152744595,4,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,3,0,0
1595152744599,4,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152744604,137,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,137,0,50
1595152744742,74,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,74,0,0
1595152744817,86,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,86,0,0
1595152744906,26,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,294,381,1,1,http://ocsp.digicert.com/,26,0,16
1595152744932,15,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,799,380,1,1,http://ocsp.digicert.com/,15,0,0
1595152744948,26,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,799,380,1,1,http://ocsp.digicert.com/,26,0,0
1595152744975,14,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-14,text,true,,799,380,1,1,http://ocsp.digicert.com/,14,0,0
1595152746068,8,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,8,0,4
1595152746077,6,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152746084,5,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152746090,6,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,6,0,0
1595152746097,5,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152746103,5,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152746110,722,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,722,0,185
1595152746834,106,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,106,0,47
1595152746941,5,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,5,0,0
1595152746946,4,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152746951,4,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152746956,4,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152746961,4,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152746966,5,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152746972,5,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,5,0,0
1595152746978,4,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152746983,4,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152746989,169,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,169,0,82
1595152747158,96,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,96,0,0
1595152747256,102,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,102,0,0
1595152747360,12,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,294,381,1,1,http://ocsp.digicert.com/,12,0,6
1595152747373,5,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,799,380,1,1,http://ocsp.digicert.com/,5,0,0
1595152747379,8,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,799,380,1,1,http://ocsp.digicert.com/,8,0,0
1595152747388,7,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-15,text,true,,799,380,1,1,http://ocsp.digicert.com/,7,0,0
1595152748084,8,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,8,0,4
1595152748093,5,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152748099,4,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152748104,5,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152748110,4,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152748115,3,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,3,0,0
1595152748119,1253,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,1118,0,150
1595152749376,92,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,92,0,44
1595152749469,4,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152749474,5,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152749480,3,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,3,0,0
1595152749484,5,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,5,0,0
1595152749490,3,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,3,0,0
1595152749494,14,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,14,0,0
1595152749509,6,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,6,0,0
1595152749516,7,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,7,0,0
1595152749523,9,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,9,0,0
1595152749534,126,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,126,0,51
1595152749661,77,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,77,0,0
1595152749739,99,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,99,0,0
1595152749840,19,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,294,381,1,1,http://ocsp.digicert.com/,19,0,7
1595152749860,19,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,798,380,1,1,http://ocsp.digicert.com/,18,0,0
1595152749879,12,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,798,380,1,1,http://ocsp.digicert.com/,12,0,0
1595152749892,10,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-16,text,true,,798,380,1,1,http://ocsp.digicert.com/,10,0,0
1595152750067,79,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,79,0,75
1595152750147,4,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152750152,4,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152750157,6,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,6,0,0
1595152750163,6,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,6,0,0
1595152750169,4,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152750175,325,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,325,0,168
1595152750502,102,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,102,0,44
1595152750605,5,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152750610,5,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152750616,5,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152750621,4,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152750626,5,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152750631,5,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152750637,4,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152750642,4,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152750646,5,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152750652,120,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,120,0,44
1595152750773,78,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,78,0,0
1595152750852,74,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,74,0,0
1595152750929,17,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,294,381,1,1,http://ocsp.digicert.com/,17,0,12
1595152750947,6,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,798,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152750954,7,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,798,380,1,1,http://ocsp.digicert.com/,7,0,0
1595152750962,6,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-17,text,true,,798,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152752098,7,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,7,0,4
1595152752106,5,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152752112,4,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152752117,4,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152752122,4,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152752126,5,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152752133,321,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,321,0,154
1595152752456,102,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,102,0,47
1595152752559,5,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,5,0,0
1595152752565,4,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152752569,4,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152752574,4,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,3,0,0
1595152752578,4,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152752583,3,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,3,0,0
1595152752587,4,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,3,0,0
1595152752591,4,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152752595,4,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152752601,123,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,123,0,38
1595152752725,78,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,78,0,0
1595152752804,79,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,79,0,0
1595152752886,11,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,294,381,1,1,http://ocsp.digicert.com/,11,0,6
1595152752898,6,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152752905,6,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152752912,7,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-18,text,true,,799,380,1,1,http://ocsp.digicert.com/,7,0,0
1595152754097,18,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,18,0,14
1595152754115,5,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152754121,4,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152754126,4,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152754131,4,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152754135,4,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152754141,311,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,311,0,155
1595152754454,96,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,96,0,45
1595152754551,4,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152754555,4,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152754560,4,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152754565,3,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,3,0,0
1595152754569,5,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,5,0,0
1595152754574,4,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152754579,3,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,3,0,0
1595152754583,4,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152754588,5,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152754596,134,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,133,0,53
1595152754730,82,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,82,0,0
1595152754813,77,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,77,0,0
1595152754892,12,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,294,381,1,1,http://ocsp.digicert.com/,12,0,6
1595152754905,8,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,799,380,1,1,http://ocsp.digicert.com/,8,0,0
1595152754913,6,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152754919,5,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-19,text,true,,799,380,1,1,http://ocsp.digicert.com/,5,0,0
1595152756083,7,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,7,0,3
1595152756091,5,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,5,0,0
1595152756096,4,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152756101,4,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
1595152756106,4,30 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,4,0,0
1595152756111,4,29 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,4,0,0
1595152756117,665,31 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,2341,371,1,1,http://ocsp.godaddy.com/,665,0,156
1595152756785,105,32 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,2537,381,1,1,http://ocsp.msocsp.com/,105,0,51
1595152756891,6,33 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,6,0,0
1595152756898,7,34 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,7,0,0
1595152756906,7,35 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,7,0,0
1595152756914,8,36 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,8,0,0
1595152756923,13,38 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,12,0,0
1595152756936,7,37 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,7,0,0
1595152756944,10,39 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,10,0,0
1595152756955,8,40 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,8,0,0
1595152756964,7,41 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,7,0,0
1595152756973,146,43 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,146,0,42
1595152757119,75,42 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,75,0,0
1595152757195,80,44 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,701,386,1,1,http://ocsp.pki.goog/gts1o1core,80,0,0
1595152757277,11,45 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,294,381,1,1,http://ocsp.digicert.com/,11,0,6
1595152757289,6,46 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152757295,6,48 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,799,380,1,1,http://ocsp.digicert.com/,6,0,0
1595152757302,7,47 Login,200,OK,Launch and Login-19-28-2020 152838 1-20,text,true,,799,380,1,1,http://ocsp.digicert.com/,7,0,0
1595152758098,9,25 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-21,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,9,0,4
1595152758108,9,27 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-21,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv6,9,0,0
1595152758117,9,26 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-21,text,true,,384,302,1,1,http://detectportal.firefox.com/success.txt?ipv4,8,0,0
1595152758126,4,28 Launchutilidex,200,OK,Launch and Login-19-28-2020 152838 1-21,text,true,,384,297,1,1,http://detectportal.firefox.com/success.txt,4,0,0
